ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,Time_taken(min),Shelf_life(days)
0x164D,MYSRES19DEL03,39,4.4,12.334022,76.618203,12.424022,76.708203,3/14/2022,22:00:00,22:05:00,conditions Stormy,Jam ,Lettuce ,motorcycle ,1,No ,(min) 39,3
0xBEB1,BANGRES11DEL02,25,4.8,12.934365,77.616155,12.984365,77.666155,04/01/2022,22:30:00,22:45:00,conditions Sunny,Low ,Potatoes ,motorcycle ,0,No ,(min) 22,7
0xD2E5,LUDHRES13DEL03,26,4.7,30.893234,75.82172,30.953234,75.88172,02/11/2022,23:35:00,23:40:00,conditions Stormy,Low ,Lettuce ,motorcycle ,0,No ,(min) 18,3
0x7C6,VADRES010DEL01,30,5,22.310329,73.169083,22.320329,73.179083,03/03/2022,8:20:00,8:35:00,conditions Rainy,Low ,Potatoes ,truck ,0,No ,(min) 25,7
0xD6C5,GOARES07DEL02,37,4.7,15.561295,73.749478,15.581295,73.769478,2/17/2022,8:35:00,8:40:00,conditions Fog,Low ,Lettuce ,motorcycle ,0,No ,(min) 20,3
0xCFAA,DEHRES14DEL02,39,4.7,30.319528,78.040267,30.339528,78.060267,02/11/2022,9:45:00,9:55:00,conditions Fog,Low ,Potatoes ,motorcycle ,1,No ,(min) 24,7
0xB2B,INDORES14DEL02,21,4.9,22.761593,75.886362,22.841593,75.966362,03/02/2022,18:50:00,18:55:00,conditions Sunny,Medium ,Cabbage ,motorcycle ,0,No ,(min) 19,7
0x47C2,MYSRES03DEL01,31,4.1,12.299524,76.64262,12.339524,76.68262,3/21/2022,16:20:00,16:25:00,conditions Rainy,Medium ,Lettuce ,motorcycle ,0,No ,(min) 33,3
0x57D0,JAPRES010DEL01,38,4.9,26.921411,75.793604,26.961411,75.833604,03/03/2022,14:30:00,14:35:00,conditions Rainy,High ,Cabbage ,truck ,0,No ,(min) 25,7
0xD7FA,AGRRES04DEL02,35,4.9,27.195928,77.998092,27.325928,78.128092,02/12/2022,17:30:00,17:40:00,conditions Fog,Medium ,Lettuce ,motorcycle ,2,No ,(min) 36,3
0x462,RANCHIRES11DEL03,28,4.2,-23.359194,-85.325447,23.449194,85.415447,03/08/2022,14:55:00,23:50:00,conditions Summer,Low,Lettuce ,motorcycle ,1,No ,(min) 15,3
0x7E6E,COIMBRES07DEL02,31,4.8,10.96185,76.971082,11.01185,77.021082,04/01/2022,18:30:00,18:45:00,conditions Sunny,Medium ,Lettuce ,truck ,1,No ,(min) 23,3
0xB26F,CHENRES010DEL03,39,4.2,13.066762,80.251865,13.096762,80.281865,3/28/2022,22:00:00,22:05:00,conditions Stormy,Jam ,Cabbage ,truck ,1,No ,(min) 32,7
0x1070,HYDRES02DEL02,28,4.2,17.41233,78.449654,17.46233,78.499654,3/24/2022,14:55:00,21:05:00,conditions Rainy,Jam ,Cabbage ,truck ,1,No ,(min) 17,7
0x64C5,SURRES04DEL01,25,4.8,21.173493,72.801953,21.213493,72.841953,3/28/2022,15:45:00,15:55:00,conditions Windy,Medium ,Potatoes ,truck ,1,No ,(min) 28,7
0xC02,CHENRES010DEL03,38,5,13.066762,80.251865,13.096762,80.281865,3/21/2022,17:10:00,17:20:00,conditions Rainy,Medium ,Lettuce ,motorcycle ,1,No ,(min) 32,3
0x2C0B,BANGRES05DEL03,39,4.9,12.970324,77.645748,13.030324,77.705748,3/17/2022,19:15:00,19:30:00,conditions Windy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 30,7
0x7B16,RANCHIRES17DEL01,33,4.3,23.374878,85.335739,23.414878,85.375739,3/24/2022,17:00:00,17:15:00,conditions Stormy,Medium ,Potatoes ,motorcycle ,0,No ,(min) 31,7
0x63CF,BANGRES04DEL01,30,4.7,12.98041,77.640489,13.02041,77.680489,03/07/2022,16:40:00,16:50:00,conditions Rainy,Medium ,Cabbage ,motorcycle ,0,No ,(min) 32,7
0x223B,VADRES01DEL02,30,4.4,22.307898,73.167788,22.437898,73.297788,3/18/2022,17:50:00,18:00:00,conditions Cloudy,Medium ,Cabbage ,truck ,1,No ,(min) 40,7
0x922A,JAPRES06DEL03,21,4.9,26.911927,75.797282,26.941927,75.827282,3/21/2022,17:55:00,18:05:00,conditions Windy,Medium ,Lettuce ,motorcycle ,0,No ,(min) 15,3
0x6C5A,RANCHIRES06DEL01,20,4.5,23.357804,85.325146,23.397804,85.365146,3/30/2022,13:20:00,13:35:00,conditions Sunny,High ,Potatoes ,motorcycle ,1,No ,(min) 51,7
0xC72D,AURGRES01DEL01,26,4.6,19.876219,75.346017,19.886219,75.356017,2/13/2022,11:30:00,11:35:00,conditions Fog,High ,Potatoes ,motorcycle ,0,No ,(min) 22,7
0xCDA0,ALHRES18DEL02,31,4.3,25.450317,81.831681,25.470317,81.851681,2/13/2022,12:00:00,12:10:00,conditions Windy,High ,Carrots ,motorcycle ,1,Yes ,(min) 48,7
0x6A7B,MUMRES11DEL02,32,5,18.994237,72.825553,19.124237,72.955553,3/29/2022,21:10:00,21:25:00,conditions Rainy,Jam ,Lettuce ,truck ,0,No ,(min) 25,3
0x2D99,SURRES05DEL02,23,4.9,21.175104,72.804342,21.195104,72.824342,3/30/2022,9:40:00,9:55:00,conditions Sunny,Low ,Cabbage ,motorcycle ,0,No ,(min) 10,7
0x9BFD,PUNERES09DEL02,26,4.9,18.536562,73.896485,18.586562,73.946485,03/07/2022,19:20:00,19:25:00,conditions Cloudy,Jam ,Lettuce ,truck ,1,No ,(min) 25,3
0x685C,SURRES06DEL01,34,5,21.185047,72.80859,21.295047,72.91859,03/08/2022,19:00:00,19:10:00,conditions Fog,Medium ,Cabbage ,motorcycle ,1,No ,(min) 30,7
0x340D,PUNERES07DEL02,37,4.7,18.546947,73.900626,18.596947,73.950626,3/26/2022,18:20:00,18:35:00,conditions Windy,Medium ,Lettuce ,truck ,0,No ,(min) 25,3
0x3922,COIMBRES010DEL03,21,4.9,11.003008,76.97544,11.033008,77.00544,03/01/2022,18:30:00,18:35:00,conditions Windy,Medium ,Cabbage ,truck ,0,No ,(min) 24,7
0x9205,MYSRES02DEL02,28,4.6,12.304569,76.643622,12.354569,76.693622,03/09/2022,18:30:00,18:35:00,conditions Cloudy,Medium ,Potatoes ,motorcycle ,0,No ,(min) 27,7
0x3D6A,INDORES08DEL01,33,4.7,22.725748,75.898497,22.835748,76.008497,3/29/2022,20:20:00,20:30:00,conditions Rainy,Jam ,Lettuce ,motorcycle ,1,No ,(min) 25,3
0x8376,MYSRES19DEL03,37,4.5,12.334022,76.618203,12.364022,76.648203,3/15/2022,23:00:00,23:10:00,conditions Fog,Low ,Lettuce ,truck ,1,No ,(min) 16,3
0xB6AA,COIMBRES06DEL01,22,4.9,11.021278,76.995017,11.091278,77.065017,3/31/2022,19:50:00,20:00:00,conditions Windy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 16,7
0x3730,HYDRES04DEL03,29,5,17.411028,78.329645,17.501028,78.419645,03/10/2022,22:00:00,22:15:00,conditions Rainy,Jam ,Potatoes ,motorcycle ,0,No ,(min) 27,7
0x9481,JAPRES05DEL03,32,4.6,26.905287,75.794592,26.935287,75.824592,3/24/2022,23:35:00,23:50:00,conditions Cloudy,Low ,Cabbage ,motorcycle ,1,No ,(min) 24,7
0xE19D,GOARES17DEL03,36,4.9,15.496162,73.825364,15.526162,73.855364,2/13/2022,22:35:00,22:50:00,conditions Fog,Low ,Cabbage ,motorcycle ,0,No ,(min) 15,7
0x30D5,COIMBRES07DEL03,37,4.7,10.96185,76.971082,10.99185,77.001082,3/28/2022,23:40:00,23:50:00,conditions Fog,Low ,Cabbage ,motorcycle ,0,No ,(min) 26,7
0x998B,JAPRES010DEL01,31,4.8,26.921411,75.793604,26.931411,75.803604,03/05/2022,10:40:00,10:50:00,conditions Fog,Low ,Potatoes ,motorcycle ,0,No ,(min) 19,7
0xB76A,PUNERES06DEL03,21,4.9,18.546258,73.904337,18.606258,73.964337,03/07/2022,18:25:00,18:30:00,conditions Fog,Medium ,Potatoes ,motorcycle ,1,No ,(min) 18,7
0xC371,AGRRES01DEL01,28,4.2,27.161661,78.011544,27.231661,78.081544,02/12/2022,14:55:00,23:05:00,conditions Windy,Low ,Lettuce ,motorcycle ,1,No ,(min) 12,3
0xA472,JAPRES20DEL03,35,4.5,26.956431,75.776649,27.046431,75.866649,03/10/2022,20:45:00,21:00:00,conditions Stormy,Jam ,Lettuce ,truck ,3,Yes ,(min) 44,3
0xA0D3,COIMBRES14DEL01,36,4.9,11.003681,76.975525,11.073681,77.045525,3/23/2022,22:20:00,22:25:00,conditions Windy,Low ,Potatoes ,motorcycle ,1,No ,(min) 23,7
0x8DCD,CHENRES05DEL02,34,4.5,13.058616,80.264151,13.108616,80.314151,3/30/2022,20:40:00,20:50:00,conditions Windy,Jam ,Cabbage ,motorcycle ,0,No ,(min) 26,7
0xC362,KOCRES03DEL01,26,4.5,10.020683,76.310631,10.030683,76.320631,2/17/2022,11:00:00,11:10:00,conditions Fog,Low ,Potatoes ,motorcycle ,1,No ,(min) 22,7
0xA2DA,JAPRES02DEL01,39,4.7,26.914142,75.805704,26.984142,75.875704,03/08/2022,19:55:00,20:05:00,conditions Sunny,Jam ,Lettuce ,truck ,1,No ,(min) 19,3
0x2E43,MYSRES18DEL01,33,4.7,12.337928,76.617889,12.347928,76.627889,3/15/2022,9:15:00,9:25:00,conditions Sunny,Low ,Potatoes ,truck ,1,No ,(min) 10,7
0x7377,VADRES19DEL01,36,4.9,22.311844,73.165081,22.381844,73.235081,03/10/2022,17:55:00,18:05:00,conditions Windy,Medium ,Cabbage ,motorcycle ,1,No ,(min) 40,7
0x3EFA,RANCHIRES05DEL01,27,4.5,23.355164,85.324097,23.365164,85.334097,04/01/2022,11:15:00,11:30:00,conditions Cloudy,High ,Potatoes ,motorcycle ,1,No ,(min) 20,7
0xDC40,KOLRES17DEL02,37,4.8,22.569358,88.433452,22.619358,88.483452,02/11/2022,21:35:00,21:40:00,conditions Stormy,Jam ,Potatoes ,van ,1,No ,(min) 28,7
0xBB2,INDORES18DEL01,21,4.7,22.753839,75.897429,22.863838,76.007429,03/04/2022,22:50:00,23:05:00,conditions Rainy,Low ,Lettuce ,truck ,0,No ,(min) 15,3
0x632B,COIMBRES15DEL01,28,4.3,11.006686,76.951736,11.016686,76.961736,3/15/2022,10:35:00,10:50:00,conditions Stormy,Low ,Cabbage ,motorcycle ,0,No ,(min) 21,7
0xA652,INDORES17DEL03,26,3.9,22.761226,75.887522,22.791226,75.917522,3/13/2022,20:35:00,20:40:00,conditions Sunny,Jam ,Lettuce ,motorcycle ,0,No ,(min) 46,3
0x325F,HYDRES05DEL01,39,4.7,17.433809,78.386744,17.473809,78.426744,03/11/2022,16:45:00,16:55:00,conditions Fog,Medium ,Cabbage ,truck ,0,No ,(min) 18,7
0xD3E6,BHPRES08DEL01,27,4.8,23.232537,77.429845,23.242537,77.439845,2/15/2022,9:10:00,9:15:00,conditions Fog,Low ,Lettuce ,motorcycle ,0,No ,(min) 10,3
0xD229,GOARES17DEL03,38,4.7,15.496162,73.825364,15.526162,73.855364,02/11/2022,17:40:00,17:45:00,conditions Sunny,Medium ,Potatoes ,motorcycle ,1,No ,(min) 29,7
0x2E15,RANCHIRES16DEL03,32,4.1,23.371292,85.327872,23.431292,85.387872,3/30/2022,21:55:00,22:00:00,conditions Stormy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 42,7
0xB76E,RANCHIRES09DEL01,25,5,23.351058,85.325731,23.421058,85.395731,03/10/2022,19:35:00,19:50:00,conditions Fog,Jam ,Carrots ,motorcycle ,1,No ,(min) 35,7
0x953E,COIMBRES16DEL02,38,4.9,11.010375,76.95295,11.060375,77.00295,04/01/2022,21:10:00,21:20:00,conditions Windy,Jam ,Lettuce ,truck ,1,No ,(min) 28,3
0x44BC,PUNERES02DEL02,33,4.9,18.55144,73.804855,18.68144,73.934855,03/12/2022,18:15:00,18:30:00,conditions Stormy,Medium ,Cabbage ,motorcycle ,1,No ,(min) 22,7
0x2D82,HYDRES11DEL01,31,4.7,17.430448,78.418213,17.470448,78.458213,3/15/2022,16:55:00,17:05:00,conditions Cloudy,Medium ,Potatoes ,motorcycle ,1,No ,(min) 17,7
0x218D,PUNERES12DEL01,22,4.6,18.520016,73.830547,18.530016,73.840547,3/28/2022,9:20:00,9:30:00,conditions Sunny,Low ,Potatoes ,motorcycle ,0,No ,(min) 16,7
0x3D76,VADRES14DEL02,27,4.8,22.311603,73.165012,22.441603,73.295012,3/14/2022,22:20:00,22:35:00,conditions Fog,Low ,Potatoes ,motorcycle ,1,No ,(min) 22,7
0xAFD7,PUNERES17DEL03,31,4.9,18.530963,73.828972,18.560963,73.858972,3/26/2022,23:50:00,0:05:00,conditions Windy,Low ,Cabbage ,truck ,1,No ,(min) 23,7
0xA66,CHENRES12DEL02,29,4.5,12.972793,80.249982,13.102793,80.379982,3/16/2022,23:35:00,23:50:00,conditions Windy,Low ,Potatoes ,motorcycle ,0,No ,(min) 17,7
0x353D,MUMRES13DEL02,27,4.2,19.178321,72.834715,19.228321,72.884715,03/05/2022,23:30:00,23:45:00,conditions Rainy,Low ,Lettuce ,motorcycle ,1,No ,(min) 18,3
0x8D35,BANGRES15DEL01,35,5,12.975377,77.696664,12.985377,77.706664,3/26/2022,11:15:00,11:25:00,conditions Stormy,High ,Cabbage ,motorcycle ,1,No ,(min) 43,7
0x5AE0,HYDRES09DEL03,34,4.5,17.431668,78.408321,17.521668,78.498321,04/04/2022,17:55:00,18:10:00,conditions Stormy,Medium ,Potatoes ,van ,1,No ,(min) 23,7
0x293C,PUNERES08DEL03,36,4.2,18.53408,73.89852,18.59408,73.95852,04/01/2022,18:30:00,18:45:00,conditions Cloudy,Medium ,Potatoes ,motorcycle ,1,No ,(min) 33,7
0x536C,BANGRES14DEL02,38,5,12.949934,77.699386,12.969934,77.719386,3/19/2022,12:00:00,12:05:00,conditions Cloudy,High ,Cabbage ,motorcycle ,0,No ,(min) 25,7
0xD6DE,LUDHRES08DEL03,25,4.6,30.899992,75.831338,30.929992,75.861338,2/13/2022,22:45:00,23:00:00,conditions Stormy,Low ,Lettuce ,truck ,0,No ,(min) 19,3
0x577C,CHENRES04DEL03,33,4.7,13.02978,80.208812,13.05978,80.238812,03/09/2022,0:00:00,0:15:00,conditions Sunny,Low ,Potatoes ,truck ,0,No ,(min) 10,7
0x83AD,RANCHIRES15DEL03,32,4.8,23.369746,85.33982,23.429746,85.39982,04/05/2022,20:45:00,21:00:00,conditions Fog,Jam ,Potatoes ,motorcycle ,1,No ,(min) 33,7
0x40A7,JAPRES12DEL03,28,4.9,26.902908,75.792934,26.932908,75.822934,03/09/2022,18:55:00,19:05:00,conditions Rainy,Medium ,Carrots ,motorcycle ,1,No ,(min) 27,7
0x179B,INDORES13DEL02,25,4.2,22.745049,75.892471,22.765049,75.912471,04/05/2022,8:20:00,8:25:00,conditions Windy,Low ,Carrots ,motorcycle ,1,No ,(min) 29,7
0xA229,HYDRES16DEL02,36,4.7,17.440827,78.393391,17.460827,78.413391,03/07/2022,11:50:00,12:05:00,conditions Windy,High ,Potatoes ,motorcycle ,1,No ,(min) 25,7
0x8229,BANGRES19DEL01,26,4.9,12.914264,77.6784,12.984264,77.7484,3/31/2022,21:35:00,21:40:00,conditions Rainy,Jam ,Carrots ,truck ,1,No ,(min) 17,7
0x1F3C,BANGRES09DEL02,22,5,12.934179,77.615797,13.064179,77.745797,04/06/2022,21:10:00,21:25:00,conditions Sunny,Jam ,Cabbage ,motorcycle ,2,No ,(min) 34,7
0xBB48,COIMBRES01DEL01,39,4.9,11.016298,76.972076,11.086298,77.042076,3/14/2022,21:30:00,21:45:00,conditions Windy,Jam ,Potatoes ,truck ,1,No ,(min) 29,7
0xDBDD,KOCRES09DEL03,34,4.7,10.000706,76.349516,10.060706,76.409516,2/17/2022,21:25:00,21:35:00,conditions Fog,Jam ,Cabbage ,motorcycle ,1,No ,(min) 34,7
0xBFC4,ALHRES20DEL02,33,4.8,25.454697,81.834492,25.474697,81.854492,2/17/2022,9:30:00,9:40:00,conditions Stormy,Low ,Lettuce ,truck ,1,No ,(min) 28,3
0x154A,MYSRES08DEL02,31,4.6,12.297954,76.665169,12.347954,76.715169,03/05/2022,18:45:00,18:50:00,conditions Rainy,Medium ,Cabbage ,motorcycle ,1,No ,(min) 26,7
0x8273,BANGRES08DEL01,35,5,12.906229,77.596791,12.946229,77.636791,04/01/2022,14:55:00,15:00:00,conditions Cloudy,High ,Potatoes ,truck ,1,No ,(min) 37,7
0x69A2,JAPRES05DEL02,29,4.7,26.905287,75.794592,27.035287,75.924592,04/06/2022,18:55:00,19:05:00,conditions Rainy,Medium ,Lettuce ,truck ,0,No ,(min) 23,3
0xA03A,SURRES02DEL01,32,3.8,21.186608,72.794136,21.296608,72.904136,3/18/2022,19:35:00,19:40:00,conditions Windy,Jam ,Potatoes ,motorcycle ,0,No ,(min) 31,7
0x8FB2,PUNERES15DEL02,29,4,18.636215,73.751081,18.716215,73.831081,03/12/2022,21:20:00,21:30:00,conditions Stormy,Jam ,Lettuce ,motorcycle ,1,No ,(min) 33,3
0x42EC,CHENRES09DEL01,23,4.9,13.044694,80.26147,13.084694,80.30147,3/28/2022,13:00:00,13:10:00,conditions Windy,High ,Potatoes ,motorcycle ,0,No ,(min) 13,7
0xA8FB,RANCHIRES18DEL02,24,5,23.351489,85.324253,23.371489,85.344253,03/07/2022,12:00:00,12:15:00,conditions Stormy,High ,Potatoes ,motorcycle ,0,No ,(min) 11,7
0x8105,INDORES05DEL01,39,4.7,22.727021,75.884167,22.737021,75.894167,03/09/2022,8:25:00,8:30:00,conditions Fog,Low ,Cabbage ,van ,1,No ,(min) 16,7
0x238B,HYDRES12DEL02,20,4.9,17.429585,78.392621,17.449585,78.412621,03/05/2022,11:35:00,11:40:00,conditions Windy,High ,Cabbage ,motorcycle ,1,No ,(min) 16,7
0x9E79,JAPRES11DEL03,31,4.6,26.90294,75.793007,26.99294,75.883007,04/06/2022,22:20:00,22:30:00,conditions Rainy,Low ,Potatoes ,motorcycle ,1,No ,(min) 17,7
0x1F79,MUMRES06DEL01,22,4.9,19.055831,72.833984,19.165831,72.943984,03/02/2022,23:20:00,23:35:00,conditions Cloudy,Low ,Potatoes ,motorcycle ,1,No ,(min) 22,7
0xC386,KOLRES14DEL03,28,4.2,22.552996,88.35231,22.582996,88.38231,02/11/2022,14:55:00,22:40:00,conditions Sunny,Low ,Cabbage ,motorcycle ,1,No ,(min) 13,7
0x6C6,RANCHIRES08DEL01,34,4.8,23.353783,85.326967,23.423783,85.396967,3/14/2022,23:10:00,23:20:00,conditions Fog,Low ,Lettuce ,motorcycle ,0,No ,(min) 28,7
0xE08F,BHPRES05DEL01,25,4.8,23.214459,77.434976,23.254459,77.474976,2/15/2022,16:50:00,17:00:00,conditions Windy,Medium ,Potatoes ,motorcycle ,1,No ,(min) 15,7
0xB81A,CHENRES02DEL02,25,4.9,13.086438,80.220672,13.136439,80.270672,3/26/2022,17:10:00,17:15:00,conditions Windy,Medium ,Lettuce ,truck ,1,No ,(min) 29,3
0x95B6,VADRES20DEL03,35,4.8,22.311358,73.164798,22.371358,73.224798,3/13/2022,19:10:00,19:20:00,conditions Fog,Jam ,Potatoes ,motorcycle ,1,No ,(min) 30,7
0x6742,MUMRES13DEL03,24,4.5,19.178321,72.834715,19.238321,72.894715,3/15/2022,23:40:00,23:45:00,conditions Fog,Low ,Lettuce ,motorcycle ,0,No ,(min) 24,3
0x7DA4,SURRES14DEL01,28,4.6,21.157729,72.768726,21.167729,72.778726,3/17/2022,10:00:00,10:05:00,conditions Stormy,Low ,Lettuce ,motorcycle ,0,No ,(min) 11,3
0x3493,SURRES06DEL02,20,4.9,21.185047,72.80859,21.265047,72.88859,3/27/2022,22:25:00,22:35:00,conditions Windy,Low ,Lettuce ,motorcycle ,0,No ,(min) 24,3
0xBA88,CHENRES15DEL01,37,5,13.026286,80.275235,13.096286,80.345235,04/02/2022,17:25:00,17:40:00,conditions Rainy,Medium ,Lettuce ,truck ,1,No ,(min) 29,3
0xBD23,BANGRES13DEL02,34,4.8,12.935662,77.61413,12.955662,77.63413,04/05/2022,8:20:00,8:30:00,conditions Fog,Low ,Cabbage ,truck ,1,No ,(min) 17,7
0xD3E,MYSRES04DEL01,29,4.7,12.3085,76.665808,12.3185,76.675808,03/05/2022,10:15:00,10:30:00,conditions Sunny,Low ,Cabbage ,motorcycle ,0,No ,(min) 17,7
0x1A29,MUMRES20DEL01,27,4.4,19.103249,72.846749,19.173249,72.916749,3/27/2022,17:30:00,17:35:00,conditions Stormy,Medium ,Potatoes ,motorcycle ,1,No ,(min) 33,7
0x9D8,SURRES04DEL01,27,4.1,21.173493,72.801953,21.243493,72.871953,3/23/2022,19:40:00,19:45:00,conditions Fog,Jam ,Cabbage ,motorcycle ,0,No ,(min) 44,7
0x3A89,BANGRES07DEL02,38,4.8,12.978453,77.643685,12.998453,77.663685,03/07/2022,10:35:00,10:45:00,conditions Windy,Low ,Potatoes ,van ,0,No ,(min) 27,7
0x78A9,VADRES11DEL01,37,4.1,22.308096,73.167753,22.378096,73.237753,03/10/2022,18:30:00,18:45:00,conditions Sunny,Medium ,Potatoes ,motorcycle ,2,No ,(min) 38,7
0x29FB,BANGRES18DEL03,35,4.6,12.913041,77.683237,13.003041,77.773237,03/02/2022,18:10:00,18:20:00,conditions Rainy,Medium ,Potatoes ,motorcycle ,0,No ,(min) 37,7
0x4641,RANCHIRES18DEL01,25,4.9,23.351489,85.324253,23.391489,85.364253,3/30/2022,12:55:00,13:05:00,conditions Windy,High ,Cabbage ,truck ,1,No ,(min) 20,7
0x4DC2,JAPRES05DEL03,28,4.8,26.905287,75.794592,27.045287,75.934592,03/06/2022,21:40:00,21:50:00,conditions Cloudy,Jam ,Cabbage ,van ,0,No ,(min) 37,7
0x41A1,RANCHIRES13DEL02,33,4.6,23.374989,85.335486,23.394989,85.355486,03/01/2022,8:10:00,8:20:00,conditions Cloudy,Low ,Potatoes ,motorcycle ,1,No ,(min) 19,7
0x6DF6,COIMBRES06DEL02,29,4.9,11.021278,76.995017,11.101278,77.075017,04/04/2022,20:25:00,20:35:00,conditions Rainy,Jam ,Cabbage ,motorcycle ,1,No ,(min) 24,7
0x2D53,SURRES03DEL01,21,4.7,21.186884,72.793616,21.296884,72.903616,04/02/2022,17:20:00,17:35:00,conditions Stormy,Medium ,Cabbage ,truck ,1,No ,(min) 15,7
0x535E,SURRES02DEL01,27,4.6,21.186608,72.794136,21.196608,72.804136,04/03/2022,10:55:00,11:00:00,conditions Windy,Low ,Potatoes ,truck ,0,No ,(min) 12,7
0xD247,LUDHRES12DEL02,32,4.9,30.893244,75.821817,30.943244,75.871817,02/11/2022,21:20:00,21:25:00,conditions Sunny,Jam ,Lettuce ,truck ,1,No ,(min) 16,3
0xAAD,COIMBRES17DEL03,28,4.2,11.026117,76.944652,11.116117,77.034652,3/18/2022,14:55:00,20:20:00,conditions Windy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 26,7
0xB8C2,CHENRES18DEL02,35,4.5,12.981615,80.231598,13.001615,80.251598,3/19/2022,10:50:00,11:00:00,conditions Windy,Low ,Potatoes ,motorcycle ,1,No ,(min) 20,7
0xCCB2,LUDHRES13DEL03,37,3.6,30.893234,75.82172,30.983234,75.91172,02/12/2022,18:30:00,18:40:00,conditions Stormy,Medium ,Cabbage ,truck ,1,No ,(min) 38,7
0x9566,SURRES08DEL03,28,5,21.173343,72.792731,21.203343,72.822731,04/01/2022,23:45:00,0:00:00,conditions Sunny,Low ,Potatoes ,motorcycle ,0,No ,(min) 15,7
0x7DCF,HYDRES03DEL03,32,4.7,17.422819,78.449578,17.512819,78.539578,3/29/2022,23:00:00,23:05:00,conditions Windy,Low ,Potatoes ,motorcycle ,1,No ,(min) 25,7
0xCC88,LUDHRES20DEL03,29,4.8,30.885915,75.788259,30.915915,75.818259,2/13/2022,19:55:00,20:10:00,conditions Sunny,Jam ,Potatoes ,truck ,0,No ,(min) 10,7
0x74D8,HYDRES07DEL02,38,4.8,17.424114,78.347554,17.444114,78.367554,3/30/2022,10:45:00,10:50:00,conditions Sunny,Low ,Cabbage ,truck ,1,No ,(min) 17,7
0xDD97,DEHRES19DEL02,28,4.8,30.372202,78.077151,30.392202,78.097151,2/15/2022,8:35:00,8:40:00,conditions Sunny,Low ,Potatoes ,truck ,0,No ,(min) 16,7
0xAB97,MYSRES11DEL03,20,4.9,12.323225,76.630028,12.353225,76.660028,03/09/2022,20:10:00,20:15:00,conditions Stormy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 27,7
0xC3ED,ALHRES12DEL02,23,4.7,25.443994,81.860187,25.573994,81.990187,2/18/2022,21:30:00,21:45:00,conditions Fog,Jam ,Potatoes ,motorcycle ,1,No ,(min) 33,7
0xB1A5,BANGRES14DEL01,23,5,12.949934,77.699386,13.059934,77.809386,3/16/2022,18:30:00,18:35:00,conditions Fog,Medium ,Carrots ,truck ,1,No ,(min) 30,7
0x690E,COIMBRES06DEL02,25,4.7,11.021278,76.995017,11.151278,77.125017,3/29/2022,18:20:00,18:25:00,conditions Rainy,Medium ,Lettuce ,motorcycle ,1,No ,(min) 28,3
0x1EFE,SURRES09DEL01,39,4.9,21.175975,72.795503,21.245975,72.865503,3/27/2022,17:45:00,17:55:00,conditions Stormy,Medium ,Potatoes ,motorcycle ,1,No ,(min) 39,7
0xD1B8,AURGRES19DEL02,25,4.7,19.866969,75.318894,19.916969,75.368894,2/13/2022,0:00:00,0:10:00,conditions Rainy,Low ,Cabbage ,truck ,1,No ,(min) 19,7
0xC379,DEHRES17DEL03,28,4.2,30.327968,78.046106,30.417968,78.136106,02/12/2022,14:55:00,17:55:00,conditions Fog,Medium ,Cabbage ,truck ,1,No ,(min) 34,7
0xB37,MYSRES16DEL02,28,4.5,12.316967,76.603067,12.446967,76.733067,03/12/2022,21:20:00,21:35:00,conditions Stormy,Jam ,Potatoes ,truck ,0,No ,(min) 23,7
0xDD9F,DEHRES08DEL01,25,4.6,30.359722,78.067079,30.469722,78.177079,2/16/2022,22:10:00,22:15:00,conditions Windy,Low ,Potatoes ,motorcycle ,1,No ,(min) 17,7
0x8A34,PUNERES010DEL01,38,4.8,18.539299,73.897902,18.549299,73.907902,03/05/2022,10:25:00,10:30:00,conditions Windy,Low ,Cabbage ,motorcycle ,1,No ,(min) 28,7
0xC230,ALHRES12DEL02,29,4.6,25.443994,81.860187,25.573994,81.990187,2/16/2022,23:25:00,23:40:00,conditions Rainy,Low ,Cabbage ,motorcycle ,0,No ,(min) 19,7
0x39F7,JAPRES07DEL03,38,4.7,26.766536,75.837333,26.826536,75.897333,04/05/2022,17:50:00,18:00:00,conditions Cloudy,Medium ,Lettuce ,truck ,0,No ,(min) 16,3
0x8E20,JAPRES16DEL03,23,4.6,26.849596,75.800512,26.909596,75.860512,3/17/2022,21:25:00,21:35:00,conditions Sunny,Jam ,Lettuce ,truck ,1,No ,(min) 19,3
0x46E7,CHENRES16DEL02,28,4.1,13.049645,80.242268,13.129645,80.322268,3/18/2022,19:50:00,19:55:00,conditions Fog,Jam ,Potatoes ,truck ,1,No ,(min) 44,7
0x9ACC,INDORES09DEL02,20,4.7,22.725835,75.887648,22.805835,75.967648,3/18/2022,22:20:00,22:30:00,conditions Cloudy,Low ,Lettuce ,truck ,0,No ,(min) 20,3
